id_x,host_id,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,avg_rating,number_of_reviews,neighbourhood_cleansed,property_type,neighbourhood_cleansed_freq,property_type_freq
930255028509664079,524248645,1.0,0,1.0,2.0,1.0,1.0,1.0,162.0,4.881428571428572,36,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
930337196082968290,24470750,1.0,1,2.0,3.0,1.0,1.0,2.0,198.0,4.808571428571429,3249,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
932650817143601845,26429297,1.0,0,1.0,2.0,1.0,1.0,1.0,143.0,4.672857142857143,1764,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
934212161420922316,88359530,1.0,1,2.0,8.0,2.5,4.0,5.0,305.0,4.942857142857143,18496,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
935489027078323364,525671671,1.0,1,1.0,1.0,1.5,1.0,1.0,68.0,4.754285714285714,2809,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
935947764108867288,9115187,1.0,0,2.0,1.0,1.0,1.0,1.0,77.0,4.49,196,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
937025329374872942,24394813,1.0,1,2.0,2.0,1.5,1.0,1.0,53.0,4.867142857142857,30976,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
938209122439717387,46541127,1.0,1,3.0,2.0,1.0,1.0,1.0,62.0,4.89,32400,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
938489906387518657,526550557,1.0,0,1.0,4.0,1.0,1.0,1.0,149.0,4.685714285714285,25,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
938522875455808850,24394813,1.0,1,2.0,2.0,1.5,1.0,1.0,65.0,4.844285714285715,15876,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
941723577031381940,527004974,1.0,1,1.0,1.0,1.0,1.0,1.0,99.0,4.871428571428572,4624,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
943079035830121448,527629512,0.8,0,1.0,4.0,1.5,2.0,2.0,307.0,4.43,576,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
943462610825585717,511896082,1.0,0,2.0,2.0,1.0,1.0,1.0,72.0,4.738571428571428,9216,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
943502589054728704,8116979,1.0,1,9.0,15.0,7.0,7.0,8.0,648.0,4.747142857142857,81,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
943523822467379205,527882433,1.0,0,1.0,1.0,1.0,1.0,1.0,59.0,4.795714285714287,3025,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
944813604310007675,96692784,1.0,0,1.0,4.0,2.0,1.0,1.0,236.0,4.855714285714286,324,South Dublin,Entire rental unit,0.06117504542701393,0.21562689279224712
945712491645528633,44589326,0.4,1,2.0,4.0,1.0,2.0,3.0,263.0,4.897142857142858,1600,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
946346290370998800,528633663,1.0,1,1.0,2.0,1.0,1.0,2.0,108.0,4.97,10000,Fingal,Entire home,0.12295578437310721,0.18655360387643852
946432744267676539,62935247,1.0,0,1.0,3.0,1.0,1.0,2.0,135.0,4.644285714285714,361,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
949127275129159428,221803145,1.0,0,1.0,8.0,1.5,4.0,5.0,700.0,4.845714285714286,169,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
949746263013171375,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,157.0,5.0,1,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
949746781513925623,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,157.0,5.0,1,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
949824627493954840,217638509,1.0,1,2.0,2.0,1.5,2.0,3.0,154.0,4.7057142857142855,196,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
950513205138268368,419908783,1.0,1,1.0,2.0,1.0,1.0,1.0,112.0,4.927142857142856,841,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
951151254682310936,217638509,1.0,1,2.0,1.0,1.5,1.0,1.0,70.0,4.880000000000001,1936,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
952083165776189481,529704899,1.0,1,1.0,2.0,1.0,0.0,1.0,103.0,4.815714285714286,576,Fingal,Private room in condo,0.12295578437310721,0.04784978800726832
953479108177211169,41947241,0.97,0,15.0,2.0,2.0,1.0,1.0,68.0,4.858571428571429,9,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
953481389714369103,1260264,1.0,1,1.0,4.0,1.0,2.0,2.0,138.0,4.807142857142858,10404,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
954977951676809866,148497271,1.0,1,1.0,2.0,1.0,1.0,1.0,80.0,4.874285714285714,1600,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
955202423539577142,35160498,1.0,1,1.0,2.0,1.0,1.0,1.0,113.0,4.837142857142857,1521,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
955825986147362075,164631939,1.0,1,1.0,4.0,1.0,2.0,3.0,301.0,4.951428571428571,9604,Dn Laoghaire-Rathdown,Entire cottage,0.13506965475469412,0.01150817686250757
958334767380832309,107873012,1.0,1,1.0,10.0,5.0,5.0,6.0,1475.0,4.8585714285714285,121,Fingal,Entire home,0.12295578437310721,0.18655360387643852
958550091312966789,24645845,1.0,0,1.0,5.0,1.0,3.0,3.0,250.0,4.855714285714285,36,Fingal,Entire home,0.12295578437310721,0.18655360387643852
959374799416464719,82246095,1.0,1,1.0,4.0,1.0,1.0,2.0,127.0,4.824285714285715,7744,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
960924822033703469,501672884,1.0,0,1.0,6.0,3.5,3.0,4.0,540.0,5.0,25,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
961075418665257590,8673628,1.0,0,1.0,2.0,1.0,1.0,1.0,63.0,4.682857142857143,9409,Fingal,Private room in condo,0.12295578437310721,0.04784978800726832
968671339275526602,441686258,0.9,0,24.0,4.0,1.0,1.0,1.0,219.0,3.712857142857143,9,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
969354972190804101,60193864,0.99,1,12.0,3.0,1.0,1.0,3.0,120.0,4.877142857142857,15129,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
971148473097649038,528824000,1.0,1,1.0,4.0,2.0,2.0,2.0,183.0,4.898571428571429,1444,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
972256846502589874,535257614,1.0,0,1.0,4.0,1.0,2.0,3.0,320.0,4.934285714285714,484,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
972805251076754372,535395438,1.0,1,1.0,2.0,1.0,1.0,1.0,194.0,4.922857142857143,10404,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
973118635367485465,535460154,1.0,0,1.0,4.0,1.0,2.0,2.0,245.0,4.411428571428571,1936,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
973895237144741260,244182580,1.0,1,3.0,5.0,1.5,3.0,3.0,491.0,4.914285714285714,25,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
975860063423076392,203831503,1.0,0,1.0,2.0,1.0,1.0,2.0,53.0,4.927142857142857,2304,South Dublin,Private room in rental unit,0.06117504542701393,0.04118715929739552
975976771684278038,536122496,1.0,1,1.0,4.0,3.0,4.0,4.0,190.0,4.829999999999999,729,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
976123055469626852,19887580,1.0,0,1.0,10.0,1.5,5.0,5.0,640.0,5.0,9,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
976190514828383252,330851493,1.0,0,2.0,5.0,1.0,2.0,3.0,178.0,4.6571428571428575,3969,Dublin City,Entire guesthouse,0.6807995154451847,0.013325257419745608
976943607559241482,111995300,1.0,1,1.0,2.0,1.0,1.0,1.0,135.0,4.838571428571428,3844,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
978977771321991313,68903153,0.97,0,3.0,2.0,1.0,1.0,1.0,78.0,4.658571428571428,9216,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
980986372831566874,299348531,1.0,0,2.0,2.0,1.5,1.0,1.0,60.0,4.734285714285714,196,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
981053905228634865,537095829,1.0,0,1.0,3.0,2.0,2.0,2.0,281.0,4.758571428571429,1156,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
981738537106813977,62406189,1.0,0,15.0,2.0,1.0,1.0,2.0,100.0,4.857142857142857,16,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
982580654724895943,284316494,1.0,1,4.0,2.0,1.0,1.0,1.0,120.0,4.865714285714286,2601,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
982599057301348472,140914680,1.0,0,1.0,4.0,1.0,1.0,2.0,204.0,4.684285714285714,2209,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
982621254325371904,28612950,1.0,1,2.0,5.0,1.0,3.0,4.0,209.0,4.894285714285715,256,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
983073049908354241,2440159,1.0,0,1.0,4.0,2.0,2.0,2.0,426.0,4.938571428571429,49,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
983368218981189891,130215697,1.0,1,3.0,1.0,1.5,1.0,1.0,46.0,4.937142857142858,2401,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
983389032672561832,341794981,1.0,1,2.0,5.0,1.0,2.0,3.0,169.0,4.821428571428571,961,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
984933109860486534,28931551,0.93,1,1.0,4.0,1.0,1.0,1.0,202.0,4.784285714285715,6561,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
985404131559759678,519963864,1.0,1,9.0,2.0,1.0,1.0,2.0,241.0,4.678571428571429,16,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
985419404090981614,519963864,1.0,1,9.0,2.0,1.0,1.0,1.0,278.0,4.785714285714286,4,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
985428158784884105,519963864,1.0,1,9.0,2.0,1.0,1.0,1.0,291.0,5.0,4,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
985432449256633378,519963864,1.0,1,9.0,3.0,1.0,1.0,2.0,324.0,4.571428571428571,16,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
986232568958614718,447343700,1.0,1,4.0,2.0,1.5,1.0,1.0,117.0,4.952857142857143,9,Fingal,Private room in rental unit,0.12295578437310721,0.04118715929739552
986766762167016996,538514721,1.0,0,1.0,8.0,1.5,5.0,6.0,503.0,4.862857142857144,13225,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
986898408034321825,201828,1.0,1,1.0,2.0,1.0,1.0,1.0,108.0,4.954285714285715,1225,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
988284857301659678,399872980,1.0,1,1.0,2.0,1.5,1.0,1.0,90.0,4.8428571428571425,400,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
988288916431142503,538849101,1.0,1,1.0,5.0,1.0,3.0,3.0,210.0,4.7942857142857145,2601,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
988320377166771578,485568102,1.0,0,5.0,2.0,1.0,1.0,1.0,177.0,4.681428571428571,4356,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
988931553919288654,46619077,1.0,1,1.0,2.0,1.0,1.0,1.0,91.0,4.9799999999999995,8836,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
990605168349773446,59208897,1.0,0,1.0,3.0,2.5,2.0,2.0,197.0,4.991428571428571,289,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
991295395356900546,8116979,1.0,1,9.0,7.0,1.0,4.0,4.0,419.0,4.814285714285715,5625,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
991943659844830567,21231421,1.0,1,1.0,1.0,1.0,1.0,1.0,66.0,4.837142857142857,1521,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
992646793049235252,31405385,1.0,0,1.0,4.0,2.0,2.0,2.0,300.0,4.922857142857143,121,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
996472507740090562,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,157.0,5.0,1,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
997065000151356171,188202110,1.0,1,1.0,2.0,1.5,1.0,1.0,103.0,4.967142857142858,729,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
997794763770688862,14506369,1.0,0,1.0,2.0,1.0,1.0,1.0,90.0,4.691428571428572,2025,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1000078944489154232,65875635,1.0,0,1.0,2.0,1.0,1.0,1.0,149.0,4.821428571428571,729,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
1000577316849124327,62346160,1.0,0,4.0,2.0,1.5,1.0,1.0,77.0,4.781428571428571,121,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1000582648561037663,62346160,1.0,0,4.0,2.0,1.5,1.0,1.0,76.0,4.657142857142857,100,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1002096215283246839,541811984,0.89,0,1.0,2.0,1.0,1.0,1.0,44.0,5.0,4,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1002142142569889722,341794981,1.0,1,2.0,4.0,1.0,1.0,2.0,161.0,4.855714285714286,324,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
1005684451665979584,91692766,0.92,0,5.0,6.0,2.5,3.0,2.0,274.0,4.898571428571429,49,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1007776674186447599,264219272,1.0,0,1.0,2.0,1.0,1.0,1.0,89.0,4.7457142857142856,2601,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1008851658977301412,543171452,0.8,0,2.0,2.0,1.0,1.0,1.0,74.0,4.492857142857142,81,South Dublin,Private room in rental unit,0.06117504542701393,0.04118715929739552
1009861987140990770,103567560,1.0,0,3.0,4.0,1.0,1.0,2.0,170.0,4.74,16384,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1010718756400967319,92019084,1.0,0,3.0,4.0,1.5,2.0,2.0,512.0,4.857142857142857,1,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1017415733626360407,62346160,1.0,0,4.0,2.0,1.5,1.0,2.0,72.0,4.557142857142857,484,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1019642945495080412,544255041,1.0,1,1.0,2.0,1.0,1.0,1.0,88.0,4.875714285714286,7569,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1019694598610956548,545448196,1.0,1,1.0,6.0,1.0,3.0,3.0,341.0,4.9071428571428575,8100,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
1020366734853129087,302884614,1.0,1,3.0,3.0,1.0,2.0,2.0,99.0,4.894285714285715,4356,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1021392899741514629,309533121,1.0,0,9.0,4.0,1.5,2.0,2.0,321.0,4.477142857142858,36,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1021654075906780876,101093125,1.0,0,1.0,6.0,2.5,3.0,3.0,624.0,4.942857142857143,25,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1023228701384321208,14309283,1.0,0,1.0,2.0,1.0,1.0,1.0,77.0,4.857142857142857,7225,Dn Laoghaire-Rathdown,Entire guesthouse,0.13506965475469412,0.013325257419745608
1023450467500278371,378393979,0.96,0,4.0,4.0,1.0,0.0,2.0,90.0,4.634285714285714,324,South Dublin,Entire rental unit,0.06117504542701393,0.21562689279224712
1024570087753760981,200406218,1.0,0,1.0,2.0,1.0,1.0,1.0,80.0,4.6414285714285715,17689,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1025549714759135655,480194693,1.0,1,1.0,2.0,1.0,1.0,1.0,111.0,4.991428571428571,2116,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
1029098426430820371,533068597,1.0,1,3.0,2.0,1.0,1.0,1.0,111.0,4.792857142857143,6400,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1031524466109856400,50459138,1.0,1,2.0,1.0,0.5,1.0,1.0,50.0,4.912857142857143,169,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
1031876545304481549,58505443,1.0,0,12.0,8.0,2.5,4.0,0.0,365.0,4.914285714285714,25,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
1032384672020090972,548057045,1.0,0,3.0,3.0,0.5,1.0,2.0,81.0,4.5128571428571425,841,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1032700583810489131,159708752,1.0,1,1.0,1.0,1.0,1.0,1.0,50.0,4.897142857142858,1089,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
1033226394537613744,530223520,1.0,0,9.0,4.0,1.0,1.0,2.0,231.0,2.142857142857143,4,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1033259428447471382,441686258,0.9,0,24.0,6.0,1.0,1.0,3.0,231.0,3.892857142857143,16,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1035277517769168069,248857957,1.0,0,1.0,4.0,1.5,2.0,2.0,163.0,5.0,49,Fingal,Entire home,0.12295578437310721,0.18655360387643852
1035623266557511611,546770015,1.0,1,1.0,2.0,1.0,1.0,1.0,77.0,4.847142857142857,225,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
1036223979976995787,162402361,0.97,1,84.0,5.0,1.0,3.0,3.0,306.0,5.0,1,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1043617527632992021,30157926,1.0,1,4.0,2.0,1.0,1.0,1.0,110.0,4.901428571428572,4096,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1044985321605152187,418608409,1.0,1,1.0,2.0,1.0,1.0,2.0,156.0,4.985714285714286,900,Dn Laoghaire-Rathdown,Entire guest suite,0.13506965475469412,0.01756511205330103
1048423774961544664,6762313,0.8,0,1.0,2.0,1.0,1.0,1.0,150.0,4.772857142857142,3481,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1049194666847889410,457717158,1.0,0,77.0,2.0,1.0,1.0,1.0,164.0,4.912857142857143,64,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1050664394194589494,551829696,1.0,1,1.0,2.0,1.5,1.0,1.0,70.0,4.921428571428571,6084,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1050929522078564064,18093654,1.0,0,80.0,16.0,6.0,6.0,15.0,760.0,4.841428571428572,3600,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1051579612886972732,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,244.0,5.0,4,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1051579746593783613,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,244.0,4.8585714285714285,49,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1052126395270754283,50280920,1.0,1,1.0,2.0,1.0,1.0,2.0,77.0,4.911428571428571,324,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
1052919593415903397,63835286,1.0,1,1.0,2.0,1.0,1.0,1.0,72.0,4.944285714285714,13924,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1054908866572668213,552675147,1.0,1,1.0,2.0,1.0,1.0,1.0,139.0,4.8342857142857145,3844,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1057301982404487339,162402361,0.97,1,84.0,2.0,1.0,1.0,1.0,175.0,4.6571428571428575,25,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1058017065848159473,553520582,1.0,1,1.0,2.0,1.5,1.0,1.0,76.0,4.932857142857143,529,South Dublin,Private room in bed and breakfast,0.06117504542701393,0.014536644457904301
1058752442678667507,11552941,1.0,1,2.0,2.0,1.0,1.0,1.0,81.0,4.952857142857143,841,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1059327198132606443,307964095,1.0,1,1.0,2.0,1.5,1.0,1.0,83.0,4.945714285714287,4489,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
1059444098576228457,406621496,1.0,0,1.0,3.0,2.0,1.0,2.0,198.0,4.884285714285714,121,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1060259487766684247,5246335,1.0,0,1.0,3.0,1.0,1.0,2.0,170.0,5.0,49,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1060648466103468179,93170106,1.0,0,1.0,2.0,1.5,0.0,1.0,122.0,4.911428571428572,64,Dn Laoghaire-Rathdown,Entire cabin,0.13506965475469412,0.006662628709872804
1062205293443320762,106174152,1.0,0,1.0,2.0,1.0,1.0,1.0,106.0,4.911428571428572,2209,Dublin City,Entire cabin,0.6807995154451847,0.006662628709872804
1063033196987310887,554181016,1.0,1,1.0,2.0,1.0,1.0,1.0,75.0,4.887142857142857,3025,Fingal,Private room in condo,0.12295578437310721,0.04784978800726832
1063764716168189288,555053325,0.97,1,8.0,4.0,1.0,1.0,2.0,183.0,4.894285714285714,24964,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1064046697744818225,551624167,0.97,0,3.0,2.0,1.0,1.0,1.0,214.0,4.928571428571429,4,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1067195748200531142,555005374,1.0,1,3.0,2.0,1.0,1.0,1.0,63.0,4.885714285714286,1024,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
1067203986586107840,555005374,1.0,1,3.0,2.0,1.0,1.0,1.0,51.0,4.8185714285714285,6241,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
1067209146578424460,555005374,1.0,1,3.0,1.0,1.0,1.0,1.0,50.0,4.964285714285714,5776,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
1067935956954915235,530223520,1.0,0,9.0,4.0,1.0,1.0,1.0,219.0,2.4285714285714284,1,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1068996375250894953,83329100,1.0,0,1.0,4.0,1.0,1.0,2.0,180.0,4.897142857142858,121,Dn Laoghaire-Rathdown,Entire condo,0.13506965475469412,0.08661417322834646
1070856738262808757,557022603,1.0,1,2.0,4.0,1.0,3.0,3.0,198.0,4.887142857142857,6889,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
1074391949084156413,481490364,1.0,0,1.0,4.0,2.0,2.0,2.0,170.0,4.785714285714286,16,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1075958301563040272,558343374,0.82,0,1.0,4.0,1.0,3.0,3.0,206.0,4.714285714285714,2025,Fingal,Entire home,0.12295578437310721,0.18655360387643852
1076449444750605082,558345875,0.86,0,1.0,4.0,1.0,2.0,2.0,167.0,4.674285714285714,484,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1076736781464976333,443966478,1.0,0,1.0,2.0,1.0,1.0,1.0,70.0,4.975714285714285,10816,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1076753234315944318,558543312,1.0,0,1.0,6.0,1.0,2.0,3.0,189.0,4.63857142857143,2025,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
1081693768637423054,545007732,1.0,0,1.0,4.0,1.0,2.0,2.0,316.0,4.82,3969,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
1081842517851993575,24470750,1.0,1,2.0,3.0,1.0,1.0,2.0,201.0,4.908571428571428,3969,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
1084837371925819235,164600148,1.0,0,4.0,2.0,1.0,1.0,1.0,98.0,4.909999999999999,2401,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1084846855813296434,222666790,0.9,1,1.0,1.0,1.0,1.0,1.0,109.0,4.864285714285715,3844,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
1084884661539801588,80781637,1.0,1,1.0,4.0,1.0,2.0,2.0,222.0,4.7299999999999995,1156,Fingal,Entire condo,0.12295578437310721,0.08661417322834646
1087393313802084108,158579263,1.0,0,2.0,2.0,1.0,1.0,1.0,177.0,4.762857142857143,9,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
1087694758525131103,435427980,0.93,0,1.0,12.0,4.5,6.0,8.0,436.0,4.921428571428571,81,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
1089634078564774966,561616091,1.0,0,1.0,4.0,1.0,2.0,2.0,248.0,4.494285714285714,2116,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1089646143266409966,561637619,1.0,0,1.0,4.0,2.0,2.0,2.0,153.0,4.4957142857142856,361,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1090422740064351927,457717158,1.0,0,77.0,4.0,1.0,2.0,2.0,182.0,4.4799999999999995,2704,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1091161905006254078,251479861,1.0,0,36.0,1.0,0.0,1.0,1.0,64.0,4.335714285714286,1225,Dublin City,Shared room in hostel,0.6807995154451847,0.009691096305269533
1092099457032865931,562212922,0.7,0,1.0,2.0,1.0,1.0,2.0,124.0,4.83,576,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
1092593191681984710,11228630,0.0,0,1.0,2.0,2.0,1.0,1.0,180.0,4.714285714285714,1,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1092611850864601564,497547331,0.93,0,3.0,2.0,1.0,1.0,1.0,59.0,4.328571428571428,15876,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1092762533093616703,88139601,0.94,1,9.0,2.0,1.0,1.0,1.0,206.0,4.964285714285714,16,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1095650908317213310,64862354,1.0,1,1.0,7.0,2.0,4.0,4.0,333.0,4.824285714285714,1089,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1095707600080591846,563048222,1.0,1,1.0,6.0,1.0,3.0,3.0,290.0,4.920000000000001,2500,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1096954033644012331,22254869,1.0,0,94.0,1.0,1.0,1.0,0.0,78.0,4.514285714285714,100,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
1098345681731738926,126665244,1.0,0,1.0,5.0,1.5,3.0,3.0,206.0,4.548571428571429,625,South Dublin,Entire home,0.06117504542701393,0.18655360387643852
1098580098890968099,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,226.0,2.2857142857142856,1,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
1098580610689873777,162402361,0.97,1,84.0,4.0,2.0,2.0,2.0,226.0,5.0,1,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
1100568550848416123,564246174,1.0,0,2.0,8.0,4.5,4.0,4.0,1230.0,5.0,9,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
1102221990216034874,33353654,1.0,1,24.0,5.0,1.0,3.0,4.0,336.0,4.887142857142856,3721,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
1103117052946866243,17880794,1.0,1,2.0,1.0,1.0,1.0,1.0,88.0,4.928571428571429,4489,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
1104567131626190963,122567572,1.0,0,1.0,2.0,1.0,1.0,1.0,95.0,4.884285714285715,1225,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
1105634399339304520,54374875,0.29,0,1.0,2.0,1.0,1.0,1.0,95.0,5.0,1,Dn Laoghaire-Rathdown,Entire condo,0.13506965475469412,0.08661417322834646
